Gender_Male,Customer Type_disloyal Customer,Type of Travel_Personal Travel,Class_Business,Class_Eco,Class_Eco Plus,satisfaction_satisfied,Age,Flight Distance,Inflight entertainment,Baggage handling,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes
0.0,1.0,0.0,0.0,1.0,0.0,0.0,16,1232,1,3,1,2,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,25,781,1,4,1,32,52.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,33,2454,3,4,1,0,1.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,33,432,4,5,4,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,25,1751,5,4,5,1,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,50,479,3,3,3,1,12.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,30,356,2,1,2,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,24,366,3,4,3,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,34,259,3,1,3,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,19,801,5,5,5,10,48.0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,25,2402,2,5,2,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,1.0,23,331,3,5,3,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,22,562,3,3,3,0,6.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,31,1910,5,3,5,58,35.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,22,1384,5,3,5,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,20,404,5,5,5,0,0.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,32,546,2,5,2,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,22,190,2,5,2,6,2.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,25,200,5,5,5,0,0.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,27,214,4,4,4,37,15.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,26,1452,1,5,1,0,2.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,20,1197,1,5,1,0,0.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,37,175,3,5,3,0,3.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,22,964,3,5,3,3,0.0
1.0,1.0,0.0,1.0,0.0,0.0,1.0,38,1406,4,5,4,14,1.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,22,1069,5,2,5,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,17,859,3,4,3,39,17.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,23,547,3,5,3,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,62,1075,4,1,4,0,0.0
1.0,1.0,0.0,1.0,0.0,0.0,1.0,21,846,5,4,1,316,336.0
1.0,1.0,0.0,0.0,1.0,0.0,1.0,38,160,5,5,5,1,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,35,184,1,5,1,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,21,936,5,4,5,0,5.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,45,689,5,5,5,0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,22,684,2,4,2,40,46.0
1.0,1.0,0.0,0.0,1.0,0.0,1.0,24,583,4,5,4,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,22,159,3,3,3,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,12,533,1,4,1,4,15.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,36,236,4,3,4,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,20,957,5,3,5,0,7.0
0.0,1.0,0.0,0.0,1.0,0.0,1.0,24,402,1,5,1,26,24.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,24,711,4,5,4,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,20,427,4,1,4,3,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,48,199,5,2,5,25,33.0
1.0,1.0,0.0,1.0,0.0,0.0,1.0,46,1598,1,3,1,0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,21,650,1,5,1,3,2.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,25,1088,5,4,5,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,27,1366,1,3,1,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,27,869,5,3,5,44,31.0
1.0,1.0,0.0,1.0,0.0,0.0,1.0,20,312,3,5,3,37,39.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,22,425,4,2,4,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,22,1075,3,4,3,105,119.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,40,164,3,5,3,29,24.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,26,2454,5,1,5,3,0.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,28,1452,2,5,2,11,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,80,181,1,5,1,0,0.0
1.0,1.0,0.0,1.0,0.0,0.0,1.0,37,972,3,4,3,4,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,11,602,3,4,3,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,34,429,5,1,5,9,8.0
0.0,1.0,0.0,0.0,1.0,0.0,1.0,22,119,1,2,1,0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,40,925,5,4,5,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,20,1310,1,4,1,0,0.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,37,1033,1,4,1,19,13.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,36,1008,1,4,1,25,5.0
0.0,1.0,0.0,0.0,1.0,0.0,1.0,20,127,4,3,4,0,0.0
1.0,1.0,0.0,1.0,0.0,0.0,1.0,25,1211,1,4,1,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,8,770,3,3,3,103,77.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,25,235,4,2,4,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,64,1124,4,3,4,29,24.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,20,332,2,3,2,106,109.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,18,715,2,3,2,0,0.0
1.0,1.0,0.0,1.0,0.0,0.0,1.0,37,255,4,4,4,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,29,377,3,3,3,156,143.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,49,250,3,4,3,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,1.0,24,912,1,5,1,0,0.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,29,1149,4,3,4,0,15.0
1.0,1.0,0.0,1.0,0.0,0.0,1.0,24,282,1,4,1,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,45,342,1,4,1,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,25,649,3,4,3,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,30,546,3,3,3,0,16.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,45,689,1,4,1,0,9.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,27,1162,5,4,5,0,0.0
1.0,1.0,0.0,1.0,0.0,0.0,1.0,57,228,5,3,5,0,0.0
1.0,1.0,0.0,1.0,0.0,0.0,1.0,22,1011,1,5,1,4,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,33,554,3,5,3,0,0.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,36,992,3,3,3,109,108.0
1.0,1.0,0.0,0.0,1.0,0.0,1.0,22,1023,3,5,3,8,19.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,27,96,2,3,2,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,22,337,3,4,3,23,19.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,27,1118,1,5,1,0,0.0
1.0,1.0,0.0,1.0,0.0,0.0,1.0,37,784,1,4,1,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,17,787,5,4,5,11,24.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,30,189,5,5,5,0,0.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,28,859,2,5,2,0,0.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,26,507,3,3,3,0,0.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,26,1005,2,4,2,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,25,328,4,2,4,17,19.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,28,1322,1,3,1,44,46.0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,22,205,5,5,5,3,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,42,369,2,4,2,0,0.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,28,1444,3,3,3,0,0.0
1.0,1.0,0.0,1.0,0.0,0.0,1.0,27,482,2,4,2,0,0.0
0.0,1.0,0.0,0.0,0.0,1.0,1.0,27,541,5,3,5,0,0.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,19,236,1,4,1,42,37.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,44,1733,5,2,5,51,44.0
0.0,1.0,0.0,0.0,1.0,0.0,1.0,12,1587,5,4,5,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,22,991,4,4,4,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,24,1255,1,3,1,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,25,866,5,4,5,0,0.0
1.0,1.0,0.0,1.0,0.0,0.0,1.0,19,67,4,4,4,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,24,1357,1,1,1,0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,25,358,1,5,1,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,25,913,2,1,2,7,18.0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,27,192,5,4,5,0,0.0
1.0,1.0,0.0,0.0,0.0,1.0,0.0,27,369,5,4,5,4,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,69,417,2,4,2,4,5.0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,23,989,2,4,2,106,94.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,38,348,3,3,3,0,6.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,54,199,2,2,2,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,1.0,25,1249,1,5,1,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,15,247,4,5,4,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,20,407,3,3,3,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,1.0,22,383,1,5,1,0,12.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,26,372,3,2,3,3,0.0
1.0,1.0,0.0,0.0,1.0,0.0,1.0,24,1217,1,5,1,0,0.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,38,184,3,5,3,0,0.0
1.0,1.0,0.0,1.0,0.0,0.0,1.0,24,293,4,4,4,0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,33,429,1,4,1,0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,27,414,5,5,5,29,19.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,23,302,1,3,1,8,10.0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,22,483,5,1,5,0,19.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,46,414,4,3,4,4,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,34,1217,3,5,3,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,1.0,23,1199,3,4,3,0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,26,288,3,4,3,0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,37,563,5,4,5,0,0.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,32,687,4,4,4,46,27.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,28,1014,5,5,5,33,33.0
1.0,1.0,0.0,0.0,1.0,0.0,1.0,24,862,4,5,4,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,25,137,1,3,1,6,46.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,29,1546,5,5,5,10,5.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,28,859,5,4,5,0,7.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,26,277,1,5,1,7,8.0
1.0,1.0,0.0,0.0,1.0,0.0,1.0,28,546,5,3,5,0,0.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,32,214,5,4,5,0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,23,332,1,5,1,7,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,24,989,2,3,2,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,1.0,44,109,4,5,4,5,9.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,23,907,3,5,3,78,93.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,45,936,3,4,3,0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,44,1754,4,3,4,0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,16,738,3,4,3,37,39.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,24,781,4,5,4,0,0.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,39,1085,2,4,2,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,1.0,44,321,2,1,2,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,28,1029,4,4,4,124,113.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,22,337,5,5,5,0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,28,1262,4,5,4,0,13.0
1.0,1.0,0.0,1.0,0.0,0.0,1.0,43,159,4,4,4,31,31.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,38,402,5,4,5,67,64.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,57,1123,2,3,2,0,0.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,36,184,3,5,3,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,1.0,23,612,2,4,2,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,50,201,5,5,5,3,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,24,304,4,4,4,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,38,862,2,4,2,29,3.0
1.0,1.0,0.0,1.0,0.0,0.0,1.0,24,364,4,4,4,0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,27,519,3,4,3,42,48.0
1.0,1.0,0.0,1.0,0.0,0.0,1.0,22,1042,1,4,1,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,26,793,4,3,4,29,30.0
1.0,1.0,0.0,0.0,1.0,0.0,1.0,28,694,5,4,5,0,0.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,27,2248,4,5,4,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,18,679,2,2,2,12,14.0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,42,712,3,4,3,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,24,395,2,4,2,0,10.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,20,1576,5,4,5,0,5.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,50,109,5,3,5,0,0.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,26,223,4,3,4,110,96.0
1.0,1.0,0.0,1.0,0.0,0.0,1.0,24,325,1,4,1,0,4.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,35,187,1,3,1,1,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,9,1493,5,4,5,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,14,2409,3,2,3,57,44.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,39,1040,2,5,2,0,0.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,43,554,4,5,4,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,73,135,1,4,1,119,115.0
1.0,1.0,0.0,0.0,1.0,0.0,1.0,23,888,2,5,2,5,6.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,19,190,3,3,3,87,77.0
1.0,1.0,0.0,0.0,1.0,0.0,1.0,24,1036,5,4,5,27,16.0
0.0,1.0,0.0,0.0,1.0,0.0,1.0,23,994,1,4,1,0,0.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,39,813,5,4,5,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,1.0,18,530,3,5,3,5,4.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,45,599,4,5,4,8,1.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,21,1096,5,4,5,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,31,1608,4,1,4,49,49.0
1.0,1.0,0.0,1.0,0.0,0.0,1.0,24,214,1,4,1,0,0.0
1.0,1.0,0.0,1.0,0.0,0.0,1.0,25,1475,4,4,4,1,0.0
1.0,1.0,0.0,1.0,0.0,0.0,1.0,28,692,2,4,2,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,27,1416,3,3,3,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,24,546,2,3,2,60,52.0
0.0,1.0,1.0,0.0,1.0,0.0,0.0,20,1504,5,4,5,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,17,338,4,3,4,6,1.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,69,460,3,3,3,1,0.0
1.0,1.0,0.0,1.0,0.0,0.0,1.0,47,1047,3,4,3,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,27,451,1,4,1,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,1.0,26,373,4,4,4,0,10.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,21,351,4,3,4,29,44.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,36,284,2,3,2,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,1.0,19,878,4,3,4,15,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,25,488,2,5,2,0,0.0
1.0,1.0,0.0,1.0,0.0,0.0,1.0,25,738,1,4,1,96,65.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,28,950,5,2,5,0,0.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,52,834,4,4,4,0,8.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,29,781,3,5,3,243,253.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,45,472,4,4,4,0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,29,767,2,5,2,0,0.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,26,425,1,3,1,0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,39,1546,1,2,1,58,35.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,22,580,2,3,2,94,77.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,32,954,3,5,3,26,13.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,42,438,5,4,5,13,8.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,30,679,1,3,1,130,117.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,21,255,5,3,5,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,27,119,3,4,3,0,7.0
1.0,1.0,0.0,1.0,0.0,0.0,1.0,27,108,5,4,5,0,0.0
1.0,1.0,0.0,1.0,0.0,0.0,1.0,20,404,5,5,5,16,5.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,24,888,4,4,4,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,27,1010,5,4,5,39,36.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,30,253,3,2,3,0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,10,764,5,3,5,0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,34,1488,1,4,1,37,45.0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,28,718,1,4,1,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,25,1770,3,5,3,0,0.0
1.0,1.0,0.0,1.0,0.0,0.0,1.0,51,602,3,5,3,0,0.0
0.0,1.0,1.0,0.0,1.0,0.0,1.0,18,266,2,5,2,0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,48,1471,5,4,5,0,6.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,35,641,1,5,1,19,4.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,30,1062,2,3,2,0,4.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,27,143,1,5,1,0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,34,1744,4,3,4,0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,22,567,5,3,5,45,68.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,23,489,2,5,2,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,46,1485,5,1,5,0,6.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,16,458,1,3,1,0,0.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,39,297,4,5,4,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,1.0,22,1134,2,2,1,185,190.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,24,756,3,5,3,6,21.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,26,1865,2,3,2,2,6.0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,22,1470,3,3,3,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,26,1044,2,5,2,3,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,45,416,2,3,2,18,1.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,37,607,3,5,3,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,1.0,23,264,4,4,4,0,0.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,26,794,5,3,5,14,71.0
1.0,1.0,0.0,0.0,1.0,0.0,1.0,24,206,2,1,2,6,3.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,37,591,3,4,3,3,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,19,1235,3,4,3,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,35,867,4,5,4,4,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,29,569,2,4,2,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,22,970,3,5,3,77,71.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,39,946,2,3,2,23,19.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,37,599,4,5,4,0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,30,2342,3,4,4,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,14,502,1,4,1,0,16.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,16,357,3,3,3,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,23,1178,3,2,3,0,0.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,30,213,1,3,1,0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,33,631,3,4,3,0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,33,327,4,4,4,79,99.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,36,1104,1,1,1,4,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,36,597,4,4,4,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,17,780,2,3,2,16,12.0
0.0,1.0,1.0,0.0,1.0,0.0,0.0,63,446,5,5,5,0,0.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,39,817,4,4,4,0,0.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,37,220,4,3,4,45,43.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,38,362,3,4,3,0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,39,296,3,3,3,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,1.0,41,568,5,4,5,0,8.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,25,645,3,4,3,0,0.0
1.0,1.0,0.0,0.0,0.0,1.0,0.0,31,1235,5,3,5,55,21.0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,27,1444,5,5,5,71,47.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,15,674,1,3,3,187,160.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,25,259,4,3,4,70,66.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,24,1247,4,3,4,0,0.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,26,164,5,4,5,0,0.0
1.0,1.0,0.0,1.0,0.0,0.0,1.0,25,1379,3,4,3,16,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,29,406,1,3,1,47,39.0
1.0,1.0,0.0,1.0,0.0,0.0,1.0,26,1072,2,4,2,3,0.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,20,468,2,4,2,0,1.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,23,2075,4,3,4,0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,25,562,4,4,4,6,0.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,25,446,1,4,1,0,0.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,23,409,3,4,3,15,15.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,24,1096,1,4,1,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,45,1165,3,3,3,25,7.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,34,253,2,4,2,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,18,529,5,4,5,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,22,223,5,4,5,0,0.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,30,588,4,3,4,24,19.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,17,404,1,5,1,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,51,546,4,2,4,0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,38,223,4,4,4,0,0.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,27,647,1,4,1,0,0.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,27,528,4,5,4,46,20.0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,48,1345,2,4,2,0,6.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,39,224,2,5,2,0,1.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,24,738,3,5,3,31,18.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,55,889,3,3,3,8,10.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,20,986,4,5,4,0,0.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,26,2402,3,3,2,0,19.0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,15,883,1,4,1,0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,26,214,3,5,3,0,3.0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,23,2172,4,4,4,0,0.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,27,979,1,4,1,3,0.0
